id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
133,August 2021,Delhi to Goa,Solo Leisure,Nagendra Chougule,11th October 2021,1,na,na,na,na,na,na,Economy Class,1,na,Not Verified,it has not been refunded, Never ever book through air India. I booked the ticket from Delhi to Goa on August 2021 and due to some circumstances I have cancelled my ticket before 15 days. But I tried to contact customer service to refund my ticket amount but till date it has not been refunded. I’m trying call them again and again to collect my refundable amount but they never bother about the customer service.
134,October 2021,Mumbai to Hyderabad,Solo Leisure,Nynan Noushad,11th October 2021,10,A320,5,na,3,na,3,Economy Class,4,na,Trip Verified,he made sure I was all okay, On 08/10/2021 I had a flight on AirIndia from Mumbai to Hyderabad Before the beginning of the flight itself I was feeling tired hyperventilating and was sick. The air steward came to help and assisted me cleaning up. He offered me and the nearby passenger change in seats. Throughout the journey this steward gave me company whilst doing his duties. He made me drink water every half an hour and offered me biscuits. At the end of the trip he made sure I was all okay. 
135,September 2021,Delhi to Goa,Family Leisure,G Palaya,29th September 2021,1,na,1,1,1,na,1,Economy Class,1,na,Trip Verified,most terrible experience ever," One of the worst flight ever with the worst ever staff. We booked an air india flight to Goa, but the flight was horrible so was the ground staff as well as the people sitting at the reception. There was an 11 month baby with us. At the time of check in we requested the ground staff to provide a better seat to at least the baby and the mother if not anyone else. But they did not cooperate. The air India website is so so poor. This is the first airline in which there was no choice of choosing a seat during web check in. I have traveled so many times before, each airline gives you a chance to choose the seats but that wasn't the case with this airline. Rather we got the last seat of the airline i.e., the seat near the washroom. It was smelling so bad and there was no one to listen to us. Again while coming back from GOA the same thing happened. The same seats were allotted. I called on their customer care and for like 25 minutes no one picked up the call. After 25 mins one of the customer care executive picked up the call and she was so rude. She said i am transferring the call but nothing happened after that I tried calling them again and then there was no response from their side. While calling the Air India customer care even if u are in a queue, your wait time and queue position keeps on increasing instead of coming down. The staff was highly rude and no cooperative and it was a terrible experience. The mother with the infant wasnt given any preference for the seat even after requesting them. It was one of the most terrible experience ever. "
136,October 2020,Delhi to Vancouver,Family Leisure,Gurjit Nijjar,14th September 2021,1,na,1,1,1,1,2,Economy Class,1,2,Not Verified,It was a nightmare," I had connecting flight of air India from Amritsar to Delhi, from Delhi i had international flight to Vancouver. Air India was delayed by 2 hours. Then they said flight is delayed by another 3 hours. Later they said flight is cancelled, there was no bad weather or any adverse conditions. Because of them my connecting flight got missed. I was traveling with my wife, 2 years old girl and 1 year boy. Whole night we had to spend on airport. No accommodation, food, or refund provided. Had to purchase 4 new tickets. Staff at Delhi airport was so rude. We were crying over there with kids, never felt that helpless in my life. It was a nightmare."
137,September 2021,Chicago to Delhi,Solo Leisure,K Narani,12th September 2021,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Absolute nightmare," Absolute nightmare. boarding delayed for 15 hours due to technical difficulties and no option to cancel/reschedule flight. All they said is that they will take care of everyone. Now, that would be spending another night at the airport and wait time of 12 more hours for connecting flight to destination. Used to be a convenient direct airlines to India but this is such a pathetic and horrifying experience. I would never travel again with Air India. Senior citizens with might think it is convenient to travel directly from US to India but on the contrary it is an absolute nightmare."
138,September 2021,Delhi to Chennai,Couple Leisure,Jyoti Singh,11th September 2021,1,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,they said that boarding is closed.," Air India is worst airline. They are just fetching money from its flyers. I reached at window 45mins prior to my flight departure. And they said that boarding is closed. And they cannot do anything with it, and we have to book a new ticket and have to pay full amount. We cancelled our plan to take next flight. But on schedule board it was showing same flight was on boarding stage till 15mins prior to departure. There were more people like us. "
139,August 2021,Delhi to San Francisco,Solo Leisure,R Jahani,12th August 2021,1,na,1,1,1,1,1,Economy Class,1,na,Trip Verified,assigned my seat to someone else," Despite having paid extra for a specific seat when I booked the ticked, Air India staff assigned my seat to someone else after I had checked in for the flight. My boarding pass was already printed and given to me with the seat I had chosen at booking, but Air India staff subsequently assigned my seat to someone else. On the plane, when I raised the issue, the cabin crew and counter staff failed to rectify the situation. They then moved me to a demonstrably worse seat, one without a TV, which all other passengers had. Mind you, this was for a 15-hour flight. I understand that people sometimes need to have their seats shifted, but surely there were others on the plane who hadn't paid for their seats, so their seats should be changed, not those of us who paid for our seating. In addition, it's outrageous that Air India would give my seat to someone else after I checked in and had the my boarding pass with my proper seat number printed on it."
140,July 2021,Newark to Delhi,Family Leisure,P Kalesh,9th August 2021,1,na,1,1,1,na,1,Economy Class,1,na,Trip Verified,there was no hygiene," We flew from Newark to Delhi airport. The service provided on the flight was the worst. No blanket, no pillow, no coffee/tea nothing. As per air hostess, the flight was under COVID-restriction travel, so nothing to be provided to the passengers. I don't understand then why they are charging more from us, if you don't want to provide us with all amenities. If this was a COVID flight, we expect some cleanliness but there was no hygiene. The air hostesses were so rude sometimes. They didn't allow us to use some restrooms because of their safety concerns. Really! As we are traveling, this doesn't mean that we have COVID. We all sat on that flight with a negative COVID test, at least give us some respect. I will never recommend."
141,August 2021,Mumbai to Udaipur,Couple Leisure,Mohit Sharma,8th August 2021,1,na,1,1,1,1,1,Economy Class,1,1,Not Verified,How can this airline treat passengers so casually?," Never book any flight with this airline as they have extremely poor service, pathetic staff, worst customer service and unprofessional behaviour. They treat passengers as if they are traveling on a free ride with the airline and have no plans to reach the destination. There is no acknowledgement about the delays and no support for refund or reschedule. The refund takes more than 6 months sometimes! My Luggage was damaged and Company ID was lost while returning from Udaipur to Mumbai. How can this airline treat passengers so casually?"
142,July 2021,Tirupati to Hyderabad,Family Leisure,Anoop Kumar,21st July 2021,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,amount is not refundable," Air India Customer Service is unprofessional and customer service numbers are down all the time. No update given on their website or info to travel agents. I was suppose to cancel my flight to Tirupati but as there customer care lines are down, I had to call them back next day of my booking. Since I did not reach out to them 24 hours after the ticket was booked, the amount is not refundable. Stop booking Air India rather Indigo really helped me with regard to full refund."
143,August 2020,Toronto to Bhubaneswar via Delhi,Family Leisure,J Datesh,11th July 2021,2,na,na,na,1,na,na,Economy Class,1,na,Trip Verified,not refunding the money," We had booked the tickets online, and we could easy book the tickets on the Air India Website and also got the email confirmation immediately. Even now it shows that the status as confirmed. We went to the airport with all the luggage and all and we came to know that Air India flights are not been flying since more than a month now. So now why are we allowed to book the tickets when the flights are not flying at all. Secondly the systems at Air India Customer care are not at all updated and they have no idea or update of the current status of the flights. We would have called at least 10 times and every time they mentioned flight is confirmed and later after several transfer to escalation team and all we get to know that flights are not flying. Now at maharaja we got the update that the flight is not flying, however it is a scam and trying to fool people as till yesterday in maharaja It was showing out name and details for the particular flight but today is says it is cancelled. Are the website and customer care people not aware of the current status or are they doing it knowingly to collect money from people and not refund it.Its a big scam going on that too when Indian government is involved. Now when we call for refund we are directed to several teams on the call on long waits and no one is able to give a proper solution. Not sure if we will ever get the money back. Really frustrated, along with that we also did the RTPCR test which cost around 600$ for 3 of us. we had given several calls before going for the test just to be sure and conformed and the Customer care guys mentioned it is confirmed. At the Airport we met 4 other families who had booked on the same flight on same date and were facing the same issue. I am sure Air India is earning a lot from these false booking and not refunding the money. People be aware before you choose Air India. I know these writing and comments doesn't effect Air India however just for the knowledge and awareness for people to be cautious and not suffer."
144,May 2021,Newark to Kolkata via delhi,Business,E Sanhee,7th July 2021,1,na,na,na,na,na,na,Business Class,1,na,Trip Verified,good for nothing customer support," They will take your money and you will never see it again, even if you do your due diligence and cancel within 24 hours, even if you call them every other day for 2 month, wait on hold for hours, write 20 emails and create 5 escalated cases with their sub standard, rude and good for nothing customer support agents. All of the above happened to me. I booked a business class ticket and tried to cancel online but the system was down so I called to cancel within 24 hours. But the customer support agent casually said, and I quote ""please call back later. The system is undergoing maintenance and I cannot cancel at this time"". That was my first red flag. What kind of an agent cannot cancel even if the user cannot cancel? So I left an email asking them to cancel within 24 hours. I called several times after that and I got the same response:  I'd have to pay the $200 cancellation charge because the 24 hours has passed. Otherwise, they said its wise to hold off on cancelling until my escalated case would be reviewed by someone at a higher level. That the customer agents do not have access to emails because they just dont and only the backend team can see my emails That I'd get a response within 24 to 48 hours (but didnt). Even if I did, it was always automated or tightly scripted (was I ever talking to a human?). Exhausted with the constant back and forth and going nowhere for 1 month but before my flight date, I called them to cancel my booking, agreeing to pay the $200. I was promised that my escalated case would be seen to and I'd get back my $200 fee but it never was. I left them multiple requests in email, on their feedback form but talking to these people is like talking to a wall. "
145,April 2021,Toronto to Delhi via Hyderabad,Family Leisure,S Kanukhar,29th June 2021,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,significant delay in refunding money," I cancelled my Air India tickets in April 2021, I have not fully refunded my money back yet. I have called and e-mailed several time, no response from anybody at all. There is significant delay in refunding money, the same is happing to my friends with Air India. Some of my friends still waiting for refunds for more than a six months. Nobody from Air India is accountable for this poor service. Very pathetic customer service. Decided not ever plan to use in the future this air lines again."
146,June 2021,Dubai to Delhi via Bengaluru,Solo Leisure,Zarina Frederick,21st June 2021,1,na,na,na,na,na,na,Economy Class,3,na,Trip Verified,Is this airline out of their minds?," My son who is a minor was booked on a non-stop flight Dubai to Bengaluru. Suddenly I receive this message saying flight is re-scheduled Dubai-Delhi-Bengaluru, where he needs to waste 12 hours of precious time at Delhi airport to take the Bengaluru flight and now I get another message saying he has to fly Dubai-Delhi-Cochin-Bengaluru. Is this airline out of their minds? Especially during Covid time instead of operating direct flights re-scheduling via via. What nonsense is this I do not understand. Never take this flights."
147,July 2020,Delhi to Bagdogra,Solo Leisure,Neha Chauhan,17th June 2021,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,their services are so pathetic," They cancelled flight last year in April 2020 due to lockdown, since then we are chasing for your refund and till date I am sending emails, writing them on twitter but their services are so pathetic, they have no system or SOPs to handle issues related to refund. If you check their Twitter Account everyday people are asking for refund but they give pre scripted typical answers to everyone. There is a scam it seems, many customers have given up, their hard earned money been eaten up by Air India."
148,December 2020,Frankfurt to Delhi,Couple Leisure,K Parvar,1st May 2021,1,Boeing 787,2,2,1,na,1,Economy Class,1,na,Trip Verified,Air India just doesn't care," The bad experience starts as soon as you enter the Airport at the check in desk. No availability of online-check in, no line management for different types of check in (at the counter, online). After 45 minutes of standing in the queue, as there were not enough Staff for the number of passengers checking in, boarding began with the boarding pass being checked minimum 4 times (could never understand why this happens on Indian domestic and International flights only). No inflight entertainment, seats were broken. Food was the only plus which made the journey bearable. Overall- very disappointed, and it seemed from their lacklustre service that Air India just doesn't care. No improvement during the return leg of the journey from Del-Fra. They capitalised on the Passengers vulnerabilty during the Holidays by putting in service the old-worst serviced planes. PS: the prices were 1,5 times the normal prices."
149,April 2021,Cochin to Chicago via Delhi,Solo Leisure,N Barden,1st May 2021,2,na,2,1,1,1,1,Economy Class,2,1,Trip Verified,seats are not comfortable," Very poor food, flight is very dirty and seats are not comfortable and even found a panel laying side to the seat. Entertainment system barely works and don't have any options so it is better not to work. They don't do any sort of maintenance inside the flight."
150,April 2021,London to Kochi,Family Leisure,Rani Ajay,30th April 2021,1,na,na,na,na,na,na,Economy Class,1,1,Trip Verified,Don’t ever use Air India," While booking LHR-COK with return it will show up connecting via Bombay, Delhi or Bangalore with long waiting to COK, but return will be direct from COK-LHR. We all book as at least we can have a nonstop flight from COK. But they will cancel the flight 4 or 5 days before your return journey. Then will end up with finding another airline with huge amount of fare. Partial refund from Air India will take 9 months and the maximum partial refund will be £150 per ticket. Don’t ever use Air India."
151,April 2021,Bangalore to San Francisco,Solo Leisure,S Karjan,26th April 2021,1,na,1,3,1,1,1,Economy Class,1,1,Trip Verified,Worst experience ever," Worst experience ever. Changing a flight is a pain - you have to contact customer service and it takes forever and is not transparent. Flights are super old - my moms entertainment system screen was white for the entire trip and didn’t work. Mine wouldn’t turn on. Seats seem like they’re over 10 years old with all kinds of stains. Flight delays galore, all the flights were delayed by at least half hour and the worst was 3 hours. "
152,May 2020,Mumbai to Nagpur,Solo Leisure,Atiya Panjwani,8th April 2021,1,na,na,na,na,1,na,Economy Class,1,1,Not Verified,The worst customer service," The worst customer service. We booked a flight for a later date which had to be preponed. We called the customer service department and requested to reschedule the flight to a month earlier. We paid the fare difference and in spite of all that we were not given the itinerary. We called them for three days literally, 20 times. Now, they are asking us to pay more amount. We requested for full refund and they are only giving us 600 rupees out of 6000. I am going to make sure that I never book any tickets from this airline."
153,March 2021,New York to Kolkata via New Delhi,Solo Leisure,B Mayshek,28th March 2021,4,Boeing 777 / A321,4,4,5,1,3,Economy Class,5,1,Trip Verified,nearly 14 hrs without any entertainment," I booked the flight mainly because of the cheap fare compared to other airlines (due to covid only a few options were available). Check-in and boarding were smooth. They served good food on time, however, did not serve any drinks (coffee/tea/ alcohol). It was at the back of the airlines for self-service. Cabin crews were good to help. The most disastrous incident was not working og inflight entertainment. I just can not imagine that time how to pass nearly 14 hrs without any entertainment. I would download some movies/ songs if I knew earlier. Air India does not provide inflight internet. In most of the seats, inflight entertainment system was not working. Touch screens are hardly working. On the second leg (Delhi to Kolkata), it was of approx 2hrs flight without any inflight entertainment/internet service. Also, the air conditioning was not properly working on the ground. It was very suffocating after wearing mask and face shield. Air India is one of the two domestic airlines that provide hot meals. But they serve the only veg meal. The meals were so so."
154,March 2021,London to Amritsar via Delhi,Family Leisure,I Kaur,27th March 2021,5,na,5,2,3,4,3,Economy Class,2,na,Not Verified,phone chargers should be available," Flight was okay to travel as we don't have many choices in Pandemic. Staff were helpful. However, none of the phone chargers were working because they were all broken. I was lucky that my phone was charged and did not need to use it. In this day and age, all information and important documents are on the phone so phone chargers should be available."
155,March 2021,Chennai to Washington via New Delhi,Business,R Pardolan,18th March 2021,4,Boeing 787,4,1,3,1,1,Business Class,3,1,Trip Verified,the product is really sub par," After avoiding Air India for years, I was forced to spend my hard earned money on them for a round trip between IAD and MAA because of the Indian government forbidding sixth freedom traffic under the covid air bubble agreements. I had very low expectations, and Air India was as bad as I feared. The Indian government should get out of the business of running an airline as soon as possible. Every aspect of this trip was subpar, and given a choice, I cannot imaging why anybody would ever travel on this airline. Here are all the ways in which they were bad: 1) Their web site is terrible, and it wouldn't accept my Lufthansa frequent flyer number, even though there is a section for entering partner airlines membership numbers. The web site also wouldn't allow me to request a special meal, and it gave absolutely no explanation for why. From some google research, I realized this might be due to covid precautions 2) I made 2 separate calls to their customer service center to try and address the above issues. The amount of background noise during both calls made it seem like their reps were sitting in the middle of New Delhi railway station for their calls. I could barely hear or understand what the reps were saying. They supposedly entered my Lufthansa number for me, but as I could tell when I printed my boarding pass, it wasn't entered properly, and it didn't work. I had to claim my miles via Lufthansa after the flight On a separate call, the rep took my special meal request and entered it, but didn't seem to know, or didn't bother to tell me that special meals were not possible during Covid 3) My itinerary was IAD-DEL-MAA, on different B787s for each leg. I flew business class, and the product is really sub par. The seats are grimy, the upholstery was torn on one of the legs, the seat power didn't work properly. Worst of all for me, the moving maps didn't work on both IAD-DEL and DEL-IAD legs. Also, the flat bed isn't long enough for my 6'3"" height. The pillow they give is a joke. The cabin crew were nice enough, but I really didn't like the heavy/greasy Indian food I was forced to eat on some of the legs. The food on the MAA-DEL leg even gave me severe digestion problems. 4) Air India lounges were open in DEL or MAA, supposedly due to Covid, but other private lounges were operating, so it seems like Covid was just an excuse. 5) On a couple positive notes, all my flights were on time, which was a blessing, and the prices of the business class ticket was well below pre-pandemic business class levels."
156,March 2021,Kalaburagi to Bengaluru,Solo Leisure,Siddaram Ishwaragond,15th March 2021,2,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,charged me 5040 rupees for 8kg," Horrible experience with customer care and staff. Customer care promised me 30kg as I had next day international flight, but they charged me 5040 rupees for 8kg. Really horrible and low level service. They don't understand your concern. "
157,March 2021,Mangaluru to Bengaluru,Couple Leisure,S Harush,14th March 2021,9,A321,5,3,5,na,5,Economy Class,5,na,Trip Verified,it was worth the value," I had decided to use my miles to redeem the flight from Mangalore after having a good vacation and was able to successfully book the flight and select my seat without any issues. The check in and baggage drop was quick and easy. The load on this flight was on the lighter side and so as a result the flight was by and large very uneventful. Boarding also started well ahead of time and as far as the inflight service was concerned, only a drink was provided. The arrival and baggage collection was also done swiftly. For a journey which was redeemed using miles, it was worth the value and the process was very smooth. "
158,February 2021,Delhi to Dehradun,Solo Leisure,Sushant Rana,1st March 2021,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,"charged Rs 20,000 for luggage weight"," The Ticketing staff at Delhi Terminal 3 is worst. I had to stand for 2 hours just to drop bags even after e-checking and when my turn came I was thrown here and there and charged Rs 20,000 for luggage weight. I don’t Mind giving the amount if it’s the rule and is legit. The desk person let go a girl without even weighing her carry on telling her, why do you want to weigh it, if you can lift it, that means it’s not that’s heavy, and the same guy charged me around Rs 600 per kg. I don’t mind doing that but what I saw him doing with that girl is totally unprofessional. Save yourself from a rude experience by not traveling by Air India."
159,January 2021,London to Cochin,Family Leisure,Sathiavathy Karappan,15th February 2021,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,flight has been re-scheduled three times," My original travel date was on 16th January and flight has been re-scheduled three times. Worst thing is that their call centre staff are so rude, so never again!!"
160,January 2021,Cochin to Toronto via Delhi,Solo Leisure,Annmary Jacob,11th February 2021,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Not following protocols or any rules," The staff are not at all polite. They are so rude and are doing things in their on will. Not following protocols or any rules. I was flying from Cochin to Delhi then to Toronto in a Air India connection flight. The Air India staff from Delhi did not let me fly even when I had a valid PCR report with me. They were so rude and they stopped me from boarding telling that they need to verify my result. The supervisor at the Delhi Airport was being so irresponsible and later was not clearly saying anything about why I'm not eligible to travel. Then he later apologized and told me he will book one ticket for me the next day.  I stayed there from 1 am in the morning to 11 am talking to everyone in Air India asking about this issue. No one responded in a good way and even was laughing at me. The supervisors are even worse with no responsibility. They even took back my boarding pass from Delhi to Toronto to take away the proof. Worst ever flight experience and I lost 1 lakh 10,000 rupees for a new ticket. They didn't even refund me or didn't do anything even when they did the wrong thing to me. "
161,January 2021,Kolkata to Bengaluru,Solo Leisure,V Reddy,31st January 2021,7,A319,5,5,5,na,5,Economy Class,4,na,Trip Verified,the inflight experience was quite nice,"On this flight from Kolkata to Bangalore, when I tried to do the web check in, I came to know that the flight got rescheduled by 2 hours which was unexpected and not exactly welcome as we were hoping to save some time. Also when doing the web check in, I was also surprised to see that the system was unable to recognize the PNR which was quite strange, however the mobile check in was successful and even though the timing of the flight was uncertain, just 1 day before the departure, the airline provided a confirmation of the flight timings via SMS. The baggage drop and ground process was quick and smooth. Boarding was on schedule and the departure was also slightly delayed by 15 mins due to the air show in Bangalore. However the crew made up for the time en-route. The airline has also resumed full meal service and lunch was provided which was a welcome addition. The meal was good and nice and we landed 5 minutes ahead of schedule which was good. The web check in experience could have been better and also the rescheduling was not exactly welcome but the inflight experience was quite nice and the crew was very good in looking after the passengers. I would fly with Air India again in the future for the right price and timing convenience but they need to try to minimize the rescheduling of flights."
162,January 2021,Kolkata to Chennai,Family Leisure,Sangita dubey Dubey,26th January 2021,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,Worst staff behaviour ever!," Worst staff behaviour ever! My flight was 16:15 on jan 25th but it reschedule by 20 min earlier to 15:55 on the same day. I reached airport (boarding pass counter) at 15:05. They checked I have done my web checking also, immediately they said the luggage belt is close but boarding is going on but I can’t go with my luggage. I have to throw it there. I said I’ll carry my with me in hand luggage but still they not ready. Finally after five minutes they argued I decide to throw my 1 luggage in dustbin so at least I can go, but still they said we don’t have time to to do all this. Very rude arrogant attitude they have."
163,January 2021,Ahmedabad to Delhi,Couple Leisure,Gazal Banga,23rd January 2021,1,na,2,2,1,2,2,Economy Class,2,2,Not Verified,such a terrible experience, I am having such a terrible experience with Air India airline. I forgot my baggage in the aircraft and there is absolutely no response from the airline. Have been waiting at the airport for an hour. They bluntly reply that they don't have any staff to pick up the bag and they can't do anything about it. I have never experienced such an unresponsive and cold attitude on behalf of airline staff. I don't think I will choose Air India flight again.
164,January 2021,Dibrugarh to Bengaluru via Kolkata,Family Leisure,Eliza Kento,15th January 2021,1,na,1,na,1,na,1,Economy Class,1,na,Not Verified,Such a terrible airline," I booked the ticket for my parents from Assam to Bangalore via Kolkata as there were no direct flight available on the particular date and i booked it only on the basis of the waiting period which was very less compared to the other flights. However on the day the flight which was suppose to take off at 8:30 and reach Bengaluru by max 3pm on the same day took off at 11 from Assam which is understandable because it can get quite foggy during winter. But after reaching Kolkata there was no information or any message from the airline regarding the delayed flight to Bengaluru. My dad has a chronic kidney disease and its difficult to travel for long hour and moreover they are not frequent flyers. Not even a single staff from air India passed any kind of information and on enquiry they simply raised their eyebrow with that arrogant attitude. I wonder what they are so proud of I just wish i had their names. The airline completely forgot their customer. Such a terrible airline. There is more to it, so the flight was delayed from Kolkata to Bengaluru via Hyderabad again by LEGIT 11hr which was also unsure of. Finally they boarded the flight at 10:50pm and reached Bengaluru at 3pm. Overall these airline have the worst attitude towards their customer. "
165,February 2020,Hong Kong to Delhi,Solo Leisure,S Harten,9th January 2021,2,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,Completely disgusted with my experience2," Average airline with terrible customer service and unacceptable corporate behavior. Completely disgusted with my experience. After a year of chasing Air India for a refund due to a flight that they cancelled, I have yet to receive a single cent. I did not even find out about the cancellation until after I arrived to the airport and was informed at the check in counter. Apparently they tried to call me once and I didn't pick up. No email notification, nor text...nothing. Several emails went by without a response. For months I waited, repeatedly calling customer service, until I received an email saying they would only issue a refund when things returned ""to normalcy."" Now it has been 12 months. Half of the time you call their number, you will get a message saying it's the wrong number. The other half of the time it won't go through at all. When you finally reach them, you receive service from staff so incompetent it's obvious they were not even given basic training of how to look up information in their system. You feel sorry for them as they fumble around. I won't even blame the call center staff, as it's obvious the responsibility lies on the complete negligence of the Air India management to run an efficient operation. Why are airlines allowed to get away with this behavior? Any other business would have been shut down a long time ago. This is not a review of the flight experience itself, which is generally average, but if you can fly with a better airline, absolutely do it."
166,January 2021,Delhi to Amritsar,Solo Leisure,S Garheen,8th January 2021,3,na,1,3,1,1,2,Economy Class,2,1,Trip Verified,bad experience as always," Every time there a bad experience with Air India. This time I’m flyng Amritsar from Delhi. I’m currently in flight right now and writing this review. Before this there was a huge line for boarding where before entering the craft they were taking the luggage as there no space for luggage in the craft. While asking the reason for that they were silent. As per my knowledge one baggage is allowed per person so how come all the space is full? No explanation at all. When the lady sent me further where the guy is putting a luggage tag got offended when I asked him why is this happening. Rude staff, bad experience as always."
167,December 2020,Delhi to Toronto,Couple Leisure,D Pakra,2nd January 2021,2,na,3,1,1,1,1,Economy Class,2,1,Trip Verified,was our worst experience, We were coming back to canada from india on 31 of December and we faced a lot of problems on the Delhi airport the staff of Air India was so unprofessional and rude. The staff didn’t even know what documents they are required to check. They don’t mention anything before you book the ticket that what documents they are going to ask from you on airport for just giving you the boarding pass. How can a marriage certificate is required to get your boarding pass. Moreover we did online check in and booked our seats but on the airport they are giving us separate seats. It is not possible to sit separately from your family for a flight of 15 hours and then if you tell them to solve the issue they don’t even listen to you. Travelling with Air India was our worst experience till now. I hope this review will taken into consideration and steps will be taken to make the service better in future.
168,December 2020,New Delhi to Srinagar,Solo Leisure,A Murlin,29th December 2020,10,na,5,5,5,na,5,Economy Class,5,na,Trip Verified,highlight the zeal and enthusiasm," Having flown with this airline for quite some time, it is for the first time I feel compelled to write a review which is essentially to highlight the zeal and enthusiasm of two Air India staff. Ruwan at the ticketing counter and Rohit at the boarding gate, had sparkle in their eyes, spring in their steps and an infectious smile while attending to all sorts of queries of passengers yet not letting the guard down in these Covid challenging times. There pro customers behaviour and keenness to take that extra step for our satisfaction and making us comfortable is praiseworthy. "
169,June 2020,Melbourne to Delhi,Solo Leisure,Satvinder Singh,29th December 2020,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,34 days with no sign of refund," I booked the return ticket ($ 682) for my mother-in-law in Dec 2019 for travel date on 29 Dec 2020. Firstly, they deducted the money but didn't send the ticket. After numerous calls they finally gave the duplicate itinerary. Later due to COVID-19, the flight was cancelled. After numerous calls to their Customer Confusion Number, I could not get single value for cancellation charges. I got values from $100 to $ 400. They also told that under Melbourne to Delhi flight we still need to pay extra $ 1300. Total ticket price was coming almost three times the normal fare with no guarantee of flights. I immediately booked ticket for my mother in law in charter flights for only $ 1095. I submitted request for cancellation of e-ticket on 24 Nov 2020 to the specified email but did not received any response. After numerous calls they finally said that I need to lodge a ticket and the helpdesk, the details for which is no where mentioned on the website. In their initial response they informed that I should wait for 3-4 weeks with no mention of amount which will be credited. I am still counting at 34 days with no sign of refund. Wish I had the clock used by Air India as mine seems to be ticking too fast."
170,December 2020,Toronto to Delhi,Solo Leisure,P Deol,6th December 2020,1,na,1,1,3,1,2,Economy Class,1,1,Trip Verified,Terrible service,"Toronto to Delhi with Air India. Worst airline ever. Short on meals. Short on right about everything. No coffee available, short on drinks. Terrible service. Screens onboard didn't work."
171,November 2020,Toronto to Amritsar,Family Leisure,Harpreet Kaur,5th December 2020,1,na,1,1,2,1,3,Economy Class,4,1,Not Verified,they didn’t even say sorry, Toronto to Amritsar. I was flying along with my husband and son. We mentioned our vegetarian meal while booking and we told the crew member as well about our meal option. But they gave us chicken. We asked to replace the food. They gave us new ones but didn’t even say sorry.
172,November 2019,Chicago to Hyderabad via Delhi,Family Leisure,S Banesh,22nd October 2020,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,been waiting for almost 31 days now, Be very careful when booking flights through this carrier. If you happen to cancel the tickets due to unexpected reasons you will not get your funds back. I have been waiting for almost 31 days now and the cost of the tickets around 3000 USD is not being refunded by Air India. None of their call center folks will give a response. All call center employees will direct you to ecommerce.airindia email id. No response will come form that ID. How can one keep funds with them for services not provided.
173,August 2020,Bengaluru to Kolkata,Family Leisure,A Sharvun,16th August 2020,10,A320 Neo,5,na,5,na,5,Economy Class,5,na,Trip Verified,fares were quite reasonable," Bengaluru to Kolkata. The flight was relatively sparse and check in was a breeze although at Bangalore airport the safety checks were at a higher level and the fares were quite reasonable which was good. The flight was on time and boarding started well in advance. The only thing that was an issue was the screen guards which were provided. I could not see anything with them on which didn't make sense because just a couple of months earlier, the screen guards were proper. So it must have been an exception. Landing also happened well ahead of schedule. At a time when all private carriers are trying to profit from this situation, Air India seems to be flying reliably during these times. Keep up the good work."
174,July 2020,Chennai to Delhi,Solo Leisure,V Kartava,28th July 2020,1,na,1,1,1,na,1,Economy Class,1,na,Trip Verified,horrible seats," Chennai to Delhi. Worst airline, double regular fare, horrible seats, jittery flight and food terrible. The cabin crew would not offer a mask when the mask I was wearing snapped."
175,October 2019,London to Delhi,Business,Benrich Harper,13th July 2020,2,Boeing 777,4,1,3,1,2,Economy Class,1,na,Not Verified,moved down to Economy,"Probably the worst airline I've ever flown, paid just over 1000€ for business Class only to be moved down to Economy just after boarding, when I asked why the flight Crew said that Business Class was overbooked by 1 person, even though the business Class was almost empty. The plane took off on time, My IFE was not working for the Entire flight, I had a meal served About 2 hours into the flight, but it was disgusting. Cabin crew were relatively friendly, I don't credit this to Air India, as Indians are relatively friendly. The made the flight a little bit better for me. Air India wouldn't refund because I still got to my destination Even though I didn't get the Class I paid for."
